date,time,HAP,東部小水力_2022,東部小水力_2023
02-13,21:50,60.15152179564952,69.6,45.79
02-13,22:00,60.15152179564952,69.6,45.79
02-13,22:10,60.15152179564952,69.6,45.79
02-13,22:20,60.15152179564952,69.6,45.79
02-13,22:30,60.15152179564952,69.6,45.79
02-13,22:40,60.15152179564952,69.6,45.79
02-13,22:50,60.15152179564952,69.6,45.79
02-13,23:00,60.15152179564952,69.6,45.79
02-13,23:10,60.15152179564952,69.6,45.79
02-13,23:20,60.15152179564952,69.6,45.79
02-13,23:30,60.15152179564952,69.6,45.79
02-13,23:40,60.15152179564952,69.6,45.79
02-13,23:50,60.15152179564952,69.6,45.79
02-14,00:00,60.15152179564952,69.6,45.79
02-14,00:10,60.15152179564952,69.6,45.79
02-14,00:20,60.15152179564952,69.6,45.79
02-14,00:30,60.15152179564952,69.6,45.79
02-14,00:40,60.15152179564952,69.6,45.79
02-14,00:50,60.15152179564952,69.6,45.79
02-14,01:00,60.15152179564952,69.6,45.79
02-14,01:10,60.15152179564952,69.6,45.79
02-14,01:20,60.15152179564952,69.6,45.79
02-14,01:30,60.15152179564952,69.6,45.79
02-14,01:40,60.15152179564952,69.6,45.79
02-14,01:50,60.15152179564952,69.6,45.79
02-14,02:00,60.15152179564952,69.6,45.79
02-14,02:10,60.15152179564952,69.6,45.79
02-14,02:20,60.15152179564952,69.6,45.79
02-14,02:30,60.15152179564952,69.6,45.79
02-14,02:40,60.15152179564952,69.6,45.79
02-14,02:50,60.15152179564952,69.6,45.79
02-14,03:00,60.15152179564952,69.6,45.79
02-14,03:10,60.15152179564952,69.6,45.79
02-14,03:20,60.15152179564952,69.6,45.79
02-14,03:30,60.15152179564952,69.6,45.79
02-14,03:40,60.15152179564952,69.6,45.79
02-14,03:50,60.15152179564952,69.6,45.79
02-14,04:00,60.15152179564952,69.6,45.79
02-14,04:10,60.15152179564952,69.6,45.79
02-14,04:20,60.15152179564952,69.6,45.79
02-14,04:30,60.15152179564952,69.6,45.79
02-14,04:40,60.15152179564952,69.6,45.79
02-14,04:50,60.15152179564952,69.6,45.79
02-14,05:00,60.15152179564952,69.6,45.79
02-14,05:10,60.15152179564952,69.6,45.79
02-14,05:20,60.15152179564952,69.6,45.79
02-14,05:30,60.15152179564952,69.6,45.79
02-14,05:40,60.15152179564952,69.6,45.79
02-14,05:50,60.15152179564952,69.6,45.79
02-14,06:00,60.15152179564952,69.6,45.79
02-14,06:10,60.15152179564952,69.6,45.79
02-14,06:20,60.15152179564952,69.6,45.79
02-14,06:30,60.15152179564952,69.6,45.79
02-14,06:40,60.15152179564952,69.6,45.79
02-14,06:50,60.15152179564952,69.6,45.79
02-14,07:00,60.15152179564952,69.6,45.79
02-14,07:10,60.15152179564952,69.6,45.79
02-14,07:20,60.15152179564952,69.6,45.79
02-14,07:30,60.15152179564952,69.6,45.79
02-14,07:40,60.15152179564952,69.6,45.79
02-14,07:50,60.15152179564952,69.6,45.79
02-14,08:00,60.15152179564952,69.6,45.79
02-14,08:10,60.15152179564952,69.6,45.79
02-14,08:20,60.15152179564952,69.6,45.79
02-14,08:30,60.15152179564952,69.6,45.79
02-14,08:40,60.15152179564952,69.6,45.79
02-14,08:50,60.15152179564952,69.6,45.79
02-14,09:00,60.15152179564952,69.6,45.79
02-14,09:10,60.15152179564952,69.6,45.79
02-14,09:20,60.15152179564952,69.6,45.79
02-14,09:30,60.15152179564952,69.6,45.79
02-14,09:40,60.15152179564952,69.6,45.79
02-14,09:50,60.15152179564952,69.6,45.79
02-14,10:00,60.15152179564952,69.6,45.79
02-14,10:10,60.15152179564952,69.6,45.79
02-14,10:20,59.67454737583655,69.6,43.96
02-14,10:30,59.67454737583655,69.6,43.96
02-14,10:40,59.67454737583655,69.6,43.96
02-14,10:50,59.67454737583655,69.6,43.96
02-14,11:00,59.67454737583655,69.6,43.96
02-14,11:10,59.67454737583655,69.6,43.96
02-14,11:20,59.67454737583655,69.6,43.96
02-14,11:30,59.67454737583655,69.6,43.96
02-14,11:40,59.67454737583655,69.6,43.96
02-14,11:50,59.67454737583655,69.6,43.96
02-14,12:00,59.67454737583655,69.6,43.96
02-14,12:10,59.67454737583655,69.6,43.96
02-14,12:20,59.67454737583655,69.6,43.96
02-14,12:30,59.67454737583655,69.6,43.96
02-14,12:40,59.67454737583655,69.6,43.96
02-14,12:50,59.67454737583655,69.6,43.96
02-14,13:00,59.67454737583655,69.6,43.96
02-14,13:10,59.67454737583655,69.6,43.96
02-14,13:20,59.67454737583655,69.6,43.96
02-14,13:30,59.67454737583655,69.6,43.96
02-14,13:40,59.67454737583655,69.6,43.96
02-14,13:50,59.67454737583655,69.6,43.96
02-14,14:00,59.67454737583655,69.6,43.96
02-14,14:10,59.67454737583655,69.6,43.96
02-14,14:20,59.67454737583655,69.6,43.96
02-14,14:30,59.67454737583655,69.6,43.96
02-14,14:40,59.67454737583655,69.6,43.96
02-14,14:50,59.67454737583655,69.6,43.96
02-14,15:00,59.67454737583655,69.6,43.96
02-14,15:10,59.67454737583655,69.6,43.96
02-14,15:20,59.67454737583655,69.6,43.96
02-14,15:30,59.67454737583655,69.6,43.96
02-14,15:40,59.67454737583655,69.6,43.96
02-14,15:50,59.67454737583655,69.6,43.96
02-14,16:00,59.67454737583655,69.6,43.96
02-14,16:10,59.67454737583655,69.6,43.96
02-14,16:20,59.67454737583655,69.6,43.96
02-14,16:30,59.67454737583655,69.6,43.96
02-14,16:40,59.67454737583655,69.6,43.96
02-14,16:50,59.67454737583655,69.6,43.96
02-14,17:00,59.67454737583655,69.6,43.96
02-14,17:10,59.67454737583655,69.6,43.96
02-14,17:20,59.67454737583655,69.6,43.96
02-14,17:30,59.67454737583655,69.6,43.96
02-14,17:40,59.67454737583655,69.6,43.96
02-14,17:50,59.67454737583655,69.6,43.96
02-14,18:00,59.67454737583655,69.6,43.96
02-14,18:10,59.67454737583655,69.6,43.96
02-14,18:20,59.67454737583655,69.6,43.96
02-14,18:30,59.67454737583655,69.6,43.96
02-14,18:40,59.67454737583655,69.6,43.96
02-14,18:50,59.67454737583655,69.6,43.96
02-14,19:00,59.67454737583655,69.6,43.96
02-14,19:10,59.67454737583655,69.6,43.96
02-14,19:20,59.67454737583655,69.6,43.96
02-14,19:30,59.67454737583655,69.6,43.96
02-14,19:40,59.67454737583655,69.6,43.96
02-14,19:50,59.67454737583655,69.6,43.96
02-14,20:00,59.67454737583655,69.6,43.96
02-14,20:10,59.67454737583655,69.6,43.96
02-14,20:20,59.67454737583655,69.6,43.96
02-14,20:30,59.67454737583655,69.6,43.96
02-14,20:40,59.67454737583655,69.6,43.96
02-14,20:50,59.67454737583655,69.6,43.96
02-14,21:00,59.67454737583655,69.6,43.96
02-14,21:10,59.67454737583655,69.6,43.96
02-14,21:20,59.67454737583655,69.6,43.96
02-14,21:30,59.67454737583655,69.6,43.96
02-14,21:40,59.67454737583655,69.6,43.96
02-14,21:50,59.67454737583655,69.6,43.96
02-14,22:00,59.67454737583655,69.6,43.96
02-14,22:10,59.67454737583655,69.6,43.96
02-14,22:20,59.67454737583655,69.6,43.96
02-14,22:30,59.67454737583655,69.6,43.96
02-14,22:40,59.67454737583655,69.6,43.96
02-14,22:50,59.67454737583655,69.6,43.96
02-14,23:00,59.67454737583655,69.6,43.96
02-14,23:10,59.67454737583655,69.6,43.96
02-14,23:20,59.67454737583655,69.6,43.96
02-14,23:30,59.67454737583655,69.6,43.96
02-14,23:40,59.67454737583655,69.6,43.96
02-14,23:50,59.67454737583655,69.6,43.96
02-15,00:00,59.67454737583655,69.6,43.96
02-15,00:10,59.67454737583655,69.6,43.96
02-15,00:20,59.67454737583655,69.6,43.96
02-15,00:30,59.67454737583655,69.6,43.96
02-15,00:40,59.67454737583655,69.6,43.96
02-15,00:50,59.67454737583655,69.6,43.96
02-15,01:00,59.67454737583655,69.6,43.96
02-15,01:10,59.67454737583655,69.6,43.96
02-15,01:20,59.67454737583655,69.6,43.96
02-15,01:30,59.67454737583655,69.6,43.96
02-15,01:40,59.67454737583655,69.6,43.96
02-15,01:50,59.67454737583655,69.6,43.96
02-15,02:00,59.67454737583655,69.6,43.96
02-15,02:10,59.67454737583655,69.6,43.96
02-15,02:20,59.67454737583655,69.6,43.96
02-15,02:30,59.67454737583655,69.6,43.96
02-15,02:40,59.67454737583655,69.6,43.96
02-15,02:50,59.67454737583655,69.6,43.96
02-15,03:00,59.67454737583655,69.6,43.96
02-15,03:10,59.67454737583655,69.6,43.96
02-15,03:20,59.67454737583655,69.6,43.96
02-15,03:30,59.67454737583655,69.6,43.96
02-15,03:40,59.67454737583655,69.6,43.96
02-15,03:50,59.67454737583655,69.6,43.96
02-15,04:00,59.67454737583655,69.6,43.96
02-15,04:10,59.67454737583655,69.6,43.96
02-15,04:20,59.67454737583655,69.6,43.96
02-15,04:30,59.67454737583655,69.6,43.96
02-15,04:40,59.67454737583655,69.6,43.96
02-15,04:50,59.67454737583655,69.6,43.96
02-15,05:00,59.67454737583655,69.6,43.96
02-15,05:10,59.67454737583655,69.6,43.96
02-15,05:20,59.67454737583655,69.6,43.96
02-15,05:30,59.67454737583655,69.6,43.96
02-15,05:40,59.67454737583655,69.6,43.96
02-15,05:50,59.67454737583655,69.6,43.96
02-15,06:00,59.67454737583655,69.6,43.96
02-15,06:10,59.67454737583655,69.6,43.96
02-15,06:20,59.67454737583655,69.6,43.96
02-15,06:30,59.67454737583655,69.6,43.96
02-15,06:40,59.67454737583655,69.6,43.96
02-15,06:50,59.67454737583655,69.6,43.96
02-15,07:00,59.67454737583655,69.6,43.96
02-15,07:10,59.67454737583655,69.6,43.96
02-15,07:20,59.67454737583655,69.6,43.96
02-15,07:30,59.67454737583655,69.6,43.96
02-15,07:40,59.67454737583655,69.6,43.96
02-15,07:50,59.67454737583655,69.6,43.96
02-15,08:00,59.67454737583655,69.6,43.96
02-15,08:10,59.67454737583655,69.6,43.96
02-15,08:20,59.67454737583655,69.6,43.96
02-15,08:30,59.67454737583655,69.6,43.96
02-15,08:40,59.67454737583655,69.6,43.96
02-15,08:50,59.67454737583655,69.6,43.96
02-15,09:00,59.67454737583655,69.6,43.96
02-15,09:10,59.67454737583655,69.6,43.96
02-15,09:20,59.67454737583655,69.6,43.96
02-15,09:30,59.67454737583655,69.6,43.96
02-15,09:40,59.67454737583655,69.6,43.96
02-15,09:50,59.67454737583655,69.6,43.96
02-15,10:00,59.67454737583655,69.6,43.96
02-15,10:10,58.85380016380016,69.6,40.29
02-15,10:20,58.85380016380016,69.6,40.29
02-15,10:30,58.85380016380016,69.6,40.29
02-15,10:40,58.85380016380016,69.6,40.29
02-15,10:50,58.85380016380016,69.6,40.29
02-15,11:00,53.63530616224649,62.27,40.29
02-15,11:10,53.63530616224649,62.27,40.29
02-15,11:20,53.63530616224649,62.27,40.29
02-15,11:30,53.63530616224649,62.27,40.29
02-15,11:40,53.63530616224649,62.27,40.29
02-15,11:50,53.63530616224649,62.27,40.29
02-15,12:00,53.63530616224649,62.27,40.29
02-15,12:10,53.63530616224649,62.27,40.29
02-15,12:20,53.63530616224649,62.27,40.29
02-15,12:30,53.63530616224649,62.27,40.29
02-15,12:40,53.63530616224649,62.27,40.29
02-15,12:50,53.63530616224649,62.27,40.29
02-15,13:00,53.63530616224649,62.27,40.29
02-15,13:10,53.63530616224649,62.27,40.29
02-15,13:20,53.63530616224649,62.27,40.29
02-15,13:30,53.63530616224649,62.27,40.29
02-15,13:40,53.63530616224649,62.27,40.29
02-15,13:50,53.63530616224649,62.27,40.29
02-15,14:00,53.63530616224649,62.27,40.29
02-15,14:10,53.63530616224649,62.27,40.29
02-15,14:20,53.63530616224649,62.27,40.29
02-15,14:30,53.63530616224649,62.27,40.29
02-15,14:40,53.63530616224649,62.27,40.29
02-15,14:50,53.63530616224649,62.27,40.29
02-15,15:00,53.63530616224649,62.27,40.29
02-15,15:10,53.63530616224649,62.27,40.29
02-15,15:20,53.63530616224649,62.27,40.29
02-15,15:30,53.63530616224649,62.27,40.29
02-15,15:40,53.63530616224649,62.27,40.29
02-15,15:50,53.63530616224649,62.27,40.29
02-15,16:00,53.63530616224649,62.27,40.29
02-15,16:10,53.63530616224649,62.27,40.29
02-15,16:20,53.63530616224649,62.27,40.29
02-15,16:30,53.63530616224649,62.27,40.29
02-15,16:40,53.63530616224649,62.27,40.29
02-15,16:50,53.63530616224649,62.27,40.29
02-15,17:00,53.63530616224649,62.27,40.29
02-15,17:10,53.63530616224649,62.27,40.29
02-15,17:20,53.63530616224649,62.27,40.29
02-15,17:30,53.63530616224649,62.27,40.29
02-15,17:40,53.63530616224649,62.27,40.29
02-15,17:50,53.63530616224649,62.27,40.29
